feedback,clean_feedback,sentiment,confidence_score
Wonderful: My mother brought the first book of the series with us as reading material on a 4 week holiday in Scotland. I imediatly fell in love with it and upon returning to Canada devoured the series. They are incredibly exciting and the series as a whole is a must read. I recommend them to anyone who wants a good plot at an easy writing level.,wonderful my mother brought first book series us reading material week holiday scotland i imediatly fell love upon returning canada devoured series they incredibly exciting series whole must read i recommend them anyone who wants good plot easy writing level,positive,0.44791666666666674
"Perfect Christmas gift!: Very happy with purchase. Item was shipped fast, nicer than expected and the price was very reasonable. Ping to be a nice Christmas gift.",perfect christmas gift very happy purchase item shipped fast nicer than expected price very reasonable ping nice christmas gift,positive,0.4933333333333334
"Ramazing: Wow..thats basically all i can say. I bought the cd, then realized that they were playin live like 20 minutes from my house. They put on an amazing show! They closed it with do you call my name, then went backstage. The crowd started chanting, ""ONE MORE SONG!!"" The drummer came out and started playing again. Then all the rest came back out and played one last song. Ra is underrated and a great bunch of guys. I got my cd autographed by all 4 and i got a picture with them. Buy From One, Duality, and SEE THEM LIVE!! My ears are still ringing.",ramazing wowthats basically i can say i bought cd realized they were playin live like minutes my house they put amazing show they closed do you call my name went backstage crowd started chanting one song drummer came out started playing again rest came back out played one last song ra underrated great bunch guys i got my cd autographed i got picture them buy one duality see them live my ears still ringing,positive,0.22467532467532467
"Awsome Album for an Awsome Band: This CD is absolutely great. They have some great full sounding tracks. I had heard a few songs on the radio, and so I bought the CD and absolutely loved virtually every song on the CD.Also had a chance to see these guys in concert, and personally thought they were better live than on the album. Dont pass up a chance to buy the album or see them live!",awsome album awsome band cd absolutely great they have some great full sounding tracks i had heard few songs radio i bought cd absolutely loved virtually every song cdalso had chance see these guys concert personally thought they were better live than album dont pass up chance buy album see them live,positive,0.35808080808080806
"These guys really suck.: This cd is horrible!!! I thought that it might sound a little like there first, but it just sounded weird. It was so bad that when i put it in my cd player, i started bleeding from my ears. Skip this cd for gods sake and by something better like a rake or a loaf of bread.",these guys really suck cd horrible i thought might sound little like first just sounded weird bad when i put my cd player i started bleeding my ears skip cd gods sake something better like rake loaf bread,negative,-0.12968749999999998
"Never bought the first one, this isn't bad.: Considering how much bad music is out there these days, this was nice to come across. Covers a wide range of topics and moods, musicianship is pretty good. I'd recommend it to just about anyone. My tastes are usually heavier and more progressive - Rush, Dream Theater, Iron Maiden, Queensryche. But I like this disc too.",never bought first one isnt bad considering how much bad music out these days nice come across covers wide range topics moods musicianship pretty good id recommend just anyone my tastes usually heavier progressive rush dream theater iron maiden queensryche i like disc too,positive,0.006250000000000033
"Another RA Gem!: For those of you that read my review for ""From One,"" pretty much what I said in that review is a repeat. This is an excellent CD, though toned down ""From One,"" it still rocks. You can't go wrong with ordering BOTH at the same time (that's what I did). BTW, I think RA does ""Every Little Thing She Does Is Magic"" BETTER than Police originally did it!!! ;^)",another ra gem those you read my review one pretty much what i said review repeat excellent cd though toned down one still rocks you cant go wrong ordering both same time thats what i did btw i think ra does every little thing she does magic better than police originally did,positive,0.19819444444444442
"From Zero to Unfortunately, Duality: When I first heard Ra's ""From Zero"" I was in awe. A band that used cool effects, Egyptian scales, and was moderately heavy--the perfect mix for me. Then, Duality came out.Duality demonstrates a lack of creativity that was once there in Ra. I wouldn't say they evolved, I'd say they devoled. They still use effects, but rarely and they don't have as big of an impact. On top of that they hardly sound Egyption on the album. As for this album, Ra sounds more like other bands, but they are still distinct. I just wish they went in a different direction.I do want to say that their are some really awesome songs like Fallen Angels, Undertaken, and Taken. The other tracks are bad either, it's just that I expected a whole lot more.",zero unfortunately duality when i first heard ras zero i awe band used cool effects egyptian scales moderately heavythe perfect mix me duality came outduality demonstrates lack creativity once ra i wouldnt say they evolved id say they devoled they still use effects rarely they dont have big impact top they hardly sound egyption album album ra sounds like other bands they still distinct i just wish they went different directioni do want say their some really awesome songs like fallen angels undertaken taken other tracks bad either its just i expected whole lot,positive,0.16176470588235298
"17 years old and it shows: Well, I might have agreed with the other reviewers if I hadn't ordered ""Strength Ball Training"" by Goldenberg and Twist at the same time. This book seems very amateurish by today's standards. It's a thin paperback with hand-drawn sketches. Maybe this was considered okay back in 1991, but this is 2008. SBT gives you all of the exercises in this book plus many more, updated with recent training science background, illustrated with photographs of actual people, plus a DVD with videos illustrating many of the exercises! And it's the same price! Come on, get into this century. Amateur productions like this one just don't cut it anymore.",years old shows well i might have agreed other reviewers i hadnt ordered strength ball training goldenberg twist same time book seems very amateurish todays standards its thin paperback handdrawn sketches maybe considered okay back sbt gives you exercises book plus many updated recent training science background illustrated photographs actual people plus dvd videos illustrating many exercises its same price come get into century amateur productions like one just dont cut anymore,positive,0.023461538461538457
So so only: Very basic . More challenging and rewarding exercises not covered . Many routines designed to be done with a partner than alone,only very basic challenging rewarding exercises not covered many routines designed done partner than alone,positive,0.3
Wonderful: It just helps to have God's word there for you in the area or topic you need to focus on. Very helpful and easy to use.,wonderful just helps have gods word you area topic you need focus very helpful easy use,positive,0.5444444444444444
poor service from amazon: wow this is the first time im ever writing a review for a cd i never got to listen to (thanks to the poor slow sevice from amazon).Ordered this item april 15 2011 .First i was supposed to get it by april 29th then they pushed it to may 27th poor timing for amazon because they screwed up a previous order .I cancelled this order it was supposed to be an anniversary gift for my husband .I suggest people be careful when ordering this product because it will take its sweet time getting there if it does at all or maybe you will get it by next year.I was being very generous rating 1 star not for the music but for the poor service i will not be re ordering,poor service amazon wow first time im ever writing review cd i never got listen thanks poor slow sevice amazonordered item april first i supposed get april th they pushed may th poor timing amazon because they screwed up previous order i cancelled order supposed anniversary gift my husband i suggest people careful when ordering product because will take its sweet time getting does maybe you will get next yeari being very generous rating star not music poor service i will not re ordering,negative,-0.058333333333333334
"Not a scholarly book: The book was written by progressives as an attempt to rewrite history about the Christian heritage of the Americans who signed the Declaration of Independence and Constitution. This is not a scholarly work. It has no footnotes for reference. It was debunked by scholars the next year after it was written. It is an interesting reading to understand the effort that the authors and the people they represent would go to to advance their political agenda. It is a very unfactual book that distorts truth. With this understanding, people should read scholarly books to understand the Christian legacy of these people.",not scholarly book book written progressives attempt rewrite history christian heritage americans who signed declaration independence constitution not scholarly work has no footnotes reference debunked scholars next year after written interesting reading understand effort authors people they represent would go advance their political agenda very unfactual book distorts truth understanding people should read scholarly books understand christian legacy these people,positive,0.11666666666666665
"Mindless and thoughtless: Regardless of you religious beliefs, this book is the biggest waste of time since Ernest Goes To Jail. PLEASE freakin' tell me these guys aren't college professors. Never has a less researched, less thought-provoking book ever been written. It is an insult to read. Don't waste your time.",mindless thoughtless regardless you religious beliefs book biggest waste time since ernest goes jail please freakin tell me these guys arent college professors never has less researched less thoughtprovoking book ever been written insult read dont waste your time,negative,-0.1476190476190476
"FOR LOVE OF GOD AND COUNTRY: Please I read this book to give chance to opposition but found no credibility in the writers themselves. No Footnotes come on. Please go to [...]or even better go to their wallbuilders live podcast and find out about what the forefathers intended. They talk of the true definition of seperation of church and state. While at the same time hold ownership of articles that are displayed at the Smithsonian. They own thousands of articles including forefather letters and journals. In their own words letting you know from fact that this was to be a God Fearing Nation. David Barton offers books with insight into this subject for real minimal prices. I have seen his books and cd's on amazon. Doesnt it make sense to trust the words directly from our forefathers hand written words, or atleast from some one that owns the actual articles. See for yourselves please. May God Bless America.",love god country please i read book give chance opposition found no credibility writers themselves no footnotes come please go even better go their wallbuilders live podcast find out what forefathers intended they talk true definition seperation church state while same time hold ownership articles displayed smithsonian they own thousands articles including forefather letters journals their own words letting you know fact god fearing nation david barton offers books insight into subject real minimal prices i have seen his books cds amazon doesnt make sense trust words directly our forefathers hand written words atleast some one owns actual articles see yourselves please may god bless america,positive,0.2141414141414142
"This work has NO citations - not a scholarly book: This work has NO citations. It is not a scholarly book. The note in the back of the book mentions a few sources, but there are no direct citations for most of their ""godless"" assertions in the text of the book. Thus, the authors take huge liberties with their assertions. They ignore blaring facts such as over half of the signers of the Constitution had degrees in divinity.",work has no citations not scholarly book work has no citations not scholarly book note back book mentions few sources no direct citations most their godless assertions text book thus authors take huge liberties their assertions they ignore blaring facts such over half signers constitution had degrees divinity,positive,0.06904761904761904
"Brain washing: I would like note that if you look at the footnotes for this book as to where they got there information, they do not have a shred of evidence to back them up. They simply state they they have forgone the traditional footnotes and that we should believe them just because they have a PHD. I know that if I were writing any type of paper for these gentlemen in college they would fail me if I didn't show where I got my information. Furthermore, There is a man in Texas who has the world's largest collection of artifacts from our founding fathers and he has loads of evidence which point to the extreme opposite. In fact he has a copy of bibles that were printed and distributed to every family in America through funding from Congress. I would encourage anyone who sees this to watch the documentary called ""MONUMENTAL"" by Kirk Cameron, exposes the truth about our constitution writers and points out the damage that books like these have caused to our society.",brain washing i would like note you look footnotes book where they got information they do not have shred evidence back them up they simply state they they have forgone traditional footnotes we should believe them just because they have phd i know i were writing type paper these gentlemen college they would fail me i didnt show where i got my information furthermore man texas who has worlds largest collection artifacts our founding fathers he has loads evidence which point extreme opposite fact he has copy bibles were printed distributed every family america through funding congress i would encourage anyone who sees watch documentary called monumental kirk cameron exposes truth our constitution writers points out damage books like these have caused our society,negative,-0.08928571428571429
This is fallacious: wow this book is very misleading if your a layperson do your research. You will see this textbook everywhere but if you go to were the evidence is this argument completely falls apart are founding fathers printed the first English bible lol but yet these guys say there atheist and agnostic this is funny this book is not documenting a single thing.,fallacious wow book very misleading your layperson do your research you will see textbook everywhere you go were evidence argument completely falls apart founding fathers printed first english bible lol yet these guys say atheist agnostic funny book not documenting single thing,positive,0.2035714285714286
"Baseless, made up propaganda: This is a book that is used in colleges across America, but contains almost no primary source quotes, no footnotes, no endnotes, and thus no scholarly support for any of it's assertions. Did the author even bother to read the founders' letters, speeches, published works, etc? Probably not, bc actual quotes from those who founded this country would really get in the way of their made up speculation, hearsay, and biased opinions masquerading as historical fact. Pathetic.",baseless made up propaganda book used colleges across america contains almost no primary source quotes no footnotes no endnotes thus no scholarly support its assertions did author even bother read founders letters speeches published works etc probably not bc actual quotes those who founded country would really get way their made up speculation hearsay biased opinions masquerading historical fact pathetic,negative,-0.18333333333333335
"the man from utah: the movie was so blurry you could hardly see it,it wasnt verygood thank you carol meeks",man utah movie blurry you could hardly see itit wasnt verygood thank you carol meeks,negative,-0.2916666666666667
"Definitely not her best.: Okay, this was the first Night World book that I read, and it seemed pretty good. But compared to LJS's other books, this is pathetic. I don't know, most of her books are great, but really! Gillian is a weak character who is shallow enough to think that popularity is all that matters. David is boring and predictable, and I think Angel (or Gary) would have been much better for her. I wouldn't go for David because he acts all protective and stupid. Also, it makes the whole soulmate thing boring and not dangerous because the lost witch (Gillian) doesn't even know she is a witch at first. I think that LJS's other books are a lot better. ~Ondine",definitely not her best okay first night world book i read seemed pretty good compared ljss other books pathetic i dont know most her books great really gillian weak character who shallow enough think popularity matters david boring predictable i think angel gary would have been much better her i wouldnt go david because he acts protective stupid also makes whole soulmate thing boring not dangerous because lost witch gillian doesnt even know she witch first i think ljss other books lot better ondine,positive,0.04131944444444446
"Pretty Awesome!!: This book, was in my opinion, pretty good. Not one of her best, but it was good. I really liked the story, and I really liked the characters. To me, the story had a different meaning, than most people had seen. If you read between the lines, you see that this is what a lot of people hope for. To be popular, to be perfect in every aspect, and to have power. I really liked this book, and reccomend it to anyone who likes Lisa Jane Smith, or anyone who likes books about ""Creatures Of The Night"" :)",pretty awesome book my opinion pretty good not one her best good i really liked story i really liked characters me story had different meaning than most people had seen you read between lines you see what lot people hope popular perfect every aspect have power i really liked book reccomend anyone who likes lisa jane smith anyone who likes books creatures night,positive,0.5999999999999999
"Everlasting Love--what else?: This book was not the best. It was boring and the characters were underdeveloped. I liked the idea that Gillian WASN'T gorgeous, rich, and plain perfect, but in a snap she became the typical LJ Smith character. I love the idea of soulmates and everything, but I think these kids find their soulmates too easily, and how come everyone in LJ Smith books have to be SO perfect? Maybe if they were not so gorgeous--really how many gorgeous people are there in the world who are ""perfect"" on top of that? If you want to read LJ Smith, read the trilogies or even the other Night World books because this book reads like LJ Smith was getting desperate for a ""new"" idea.",everlasting lovewhat else book not best boring characters were underdeveloped i liked idea gillian wasnt gorgeous rich plain perfect snap she became typical lj smith character i love idea soulmates everything i think these kids find their soulmates too easily how come everyone lj smith books have perfect maybe they were not gorgeousreally how many gorgeous people world who perfect top you want read lj smith read trilogies even other night world books because book reads like lj smith getting desperate new idea,positive,0.26881914381914385
"This book is great! Get it now! Don't hestitate!: This book was wonderful and enjoyable, just like all the other Night World books. I was so smitthen with all the books that I even composed a poem on it.This book is greatGuranteed to make your eyes go redReally, I'm not lyingyou may even go swimming",book great get now dont hestitate book wonderful enjoyable just like other night world books i smitthen books i even composed poem itthis book greatguranteed make your eyes go redreally im not lyingyou may even go swimming,positive,0.54375
"Pretty Good: I've read all of the Night World books, and this is a great book, but I must say, it's not L. J. Smith's best",pretty good ive read night world books great book i must say its not l j smiths best,positive,0.6875
"I can't belive LJS wrote this: I am a huge LJS fan, I have read almost all of her books well over 10 times except this one. It was so boring I really disliked to book. It didn't have anything to do with the NW until the book was almost done, and Gillian was so pathetic and whimpy. David.... I really didn't like his character at all.",i cant belive ljs wrote i am huge ljs fan i have read almost her books well over times except one boring i really disliked book didnt have anything do nw until book almost done gillian pathetic whimpy david i really didnt like his character,negative,-0.32
it was good i dont see the problem: it was different and maybe not her best but it was still good. i mean it did have soulmates in and we got to see ash again which gains any book about three stares however short a time its for. i hope as is in the last book,good i dont see problem different maybe not her best still good i mean did have soulmates we got see ash again which gains book three stares however short time its i hope last book,positive,0.2982142857142857
This book wasn't near as good as the others: Gillian came off as a wimp. Angel was ok. They should have made Gillian seem more like a real girl and not someone from a soap opera.,book wasnt near good others gillian came off wimp angel ok they should have made gillian seem like real girl not someone soap opera,positive,0.37499999999999994
"the worst book in the entire night world series!!!: this is the worst night world book that i owned and im sure every1 agrees this 1 [is bad] alot/ first of all gillian is a stupid little sissy whining girl who cared only bout the stupidest things - being popular and getting her crush david to notice her obvioulsy she wasnt being herself she was just like every1 else- wanting to be popular like it was the most important thing in the world to her thats is very stupid of her 2nd the plot was really stupid and boring and didnt mention any vamps, witches, or shapeshifters or the night world in particular. another reason why this book [is bad] the only part i like is that there's an apppearance by one of my fave characters of the series-ASh i swear he would be more funner 2 read if the book was only bout him!!! angel wasnt a good character either and david [wasn't either]!! i recommend teens 2 not by this book it really stinks alot!!",worst book entire night world series worst night world book i owned im sure every agrees bad alot first gillian stupid little sissy whining girl who cared only bout stupidest things being popular getting her crush david notice her obvioulsy she wasnt being herself she just like every else wanting popular like most important thing world her thats very stupid her nd plot really stupid boring didnt mention vamps witches shapeshifters night world particular another reason why book bad only part i like theres apppearance one my fave characters seriesash i swear he would funner read book only bout him angel wasnt good character either david wasnt either i recommend teens not book really stinks alot,negative,-0.18503787878787872
"not the best book!!: well first of all i thought that this was the worst night world book in the series and believe me i have and read all 9 of them. Gillian is just so shallow and a little sissy the only thing she wants is to be popular and have David as her bf like its the most important thing in the world!! i thought David was stupid too he seem to only fall in love with Gillian because of her transformation to being well liked he was just being shallow and really stupid. i think Gillian and David are the most stupidest characters in the entire night world series!! so far this was not the best book so far. the only part i liked was where Ash showed up i was totally happy when he was in this book. he is just funny and such a hottie to be with. the other books i recomend is Witchlight, Daughters of darkness, Soulmate, The chosen, and Black dawn.",not best book well first i thought worst night world book series believe me i have read them gillian just shallow little sissy only thing she wants popular have david her bf like its most important thing world i thought david stupid too he seem only fall love gillian because her transformation being well liked he just being shallow really stupid i think gillian david most stupidest characters entire night world series far not best book far only part i liked where ash showed up i totally happy when he book he just funny such hottie other books i recomend witchlight daughters darkness soulmate chosen black dawn,positive,0.023363095238095242
"Angel?: Gillain, a shy girl, is rescued from near death by an angel.The Angel helps Gillain get things she never had, like poularityand the attention from a guy she likes, whose name is David (which has a girlfriend). Angel tells Gillain to hurt people to get what she wants. it gets to the point where Gillain can't take it anymore and she wants him to go away. Gillain gets into alot of trouble with Angel and doesn't know how to make him go away. So what Gillain does is she...*Want to know the rest, read the book and you'll find out*I'ts a really good book!",angel gillain shy girl rescued near death angelthe angel helps gillain get things she never had like poularityand attention guy she likes whose name david which has girlfriend angel tells gillain hurt people get what she wants gets point where gillain cant take anymore she wants him go away gillain gets into alot trouble angel doesnt know how make him go away what gillain does shewant know rest read book youll find outits really good book,positive,0.08333333333333333
"I can't believe she wrote this!: LJS's other books are great, but this one was so boring! There was absolutely nothing dangerous about Gillian and David being in love, and that's the whole point of this series! Also, it's kind of unlikely that someone could just cut her hair and wear makeup and then suddenly be popular. I didn't like Gillian at all. She's superficial, not to mention being Little Miss Weakling. David was an idiot because he fell for her as soon as he saw her with short hair and makeup. Let's get realistic! He cheated on the SATs and Gillian still wants to support him. Plus, he's BORING! LJS's other books are all 5 stars in my opinion, but I hated this one.",i cant believe she wrote ljss other books great one boring absolutely nothing dangerous gillian david being love thats whole point series also its kind unlikely someone could just cut her hair wear makeup suddenly popular i didnt like gillian shes superficial not mention being little miss weakling david idiot because he fell her soon he saw her short hair makeup lets get realistic he cheated sats gillian still wants support him plus hes boring ljss other books stars my opinion i hated one,negative,-0.10949074074074074
"Worst book by LJ!: Totally hated this book. Now, don't get me wrong, I love LJS and most of her books. Actually, all of her books except this one. Totally borring and predictable.",worst book lj totally hated book now dont get me wrong i love ljs most her books actually her books except one totally borring predictable,negative,-0.19999999999999998
"Labor Can Do No Wrong: This old book (written in the 1950s) is published by a labor union because mainstream publishers would not touch it. Union people love this book because it makes union leaders out to be martyrs and saviors of the world, standing up to those mean, greedy old corporate capitalists. For these authors, the story of labor is black and white, no shades of gray. Labor can do no wrong and never has done any wrong. The Molly Maguires were not draft dodgers and murderers, but innocent martyrs who got framed. The Homestead rioters were poor oppressed immigrants asserting their right to take control of steel mills, and are not not to be blamed for beating and shooting the police or trying to assassinate the company president. The western miners headed by Communist Big Bill Haywood didn't really blow up mines with dynamite, the mine owners did it just so they could blame the union. This book isn't history, it's a cartoon of history. Don't look for any balance, objectivity or nuance here.",labor can do no wrong old book written s published labor union because mainstream publishers would not touch union people love book because makes union leaders out martyrs saviors world standing up those mean greedy old corporate capitalists these authors story labor black white no shades gray labor can do no wrong never has done wrong molly maguires were not draft dodgers murderers innocent martyrs who got framed homestead rioters were poor oppressed immigrants asserting their right take control steel mills not not blamed beating shooting police trying assassinate company president western miners headed communist big bill haywood didnt really blow up mines dynamite mine owners did just they could blame union book isnt history its cartoon history dont look balance objectivity nuance here,positive,0.05040922619047619
"Left-Wing Propaganda: This old chestnut of a book should be put out of its misery. It's written with style and a tone of authority, but careful reading shows that it is hopelessly slanted. On every significant point which involves historical uncertainty or controversy, the authors unquestioningly accept the left-wing/labor point of view and cynically disparage or totally ignore any other interpretation. This is Labor's ""untold"" story because no other reputable historians have ever had the nerve to write such an openly propagandistic book. Academic labor historians who think this book is so wonderful are merely showing their left-wing ideological colors. There are much better and more objective accounts out there.",leftwing propaganda old chestnut book should put out its misery its written style tone authority careful reading shows hopelessly slanted every significant point which involves historical uncertainty controversy authors unquestioningly accept leftwinglabor point view cynically disparage totally ignore other interpretation labors untold story because no other reputable historians have ever had nerve write such openly propagandistic book academic labor historians who think book wonderful merely showing their leftwing ideological colors much better objective accounts out,positive,0.06544117647058824
A Great Place to Start...: This is a must-read for anyone who wants to know where the modern labor laws and labor unions come from. It depicts in stark detail the criminal acts against American working people that do not show up in many textbooks.,great place start mustread anyone who wants know where modern labor laws labor unions come depicts stark detail criminal acts against american working people do not show up many textbooks,positive,0.15714285714285717
"Asatru music in fine form: Hagalaz Runedance contains ten tracks of wonderfully composed and sung songs which are written from a heathen perspective. Asatruar everywhere will absoutely love this music. It's done in a celtic/renissance style which is easy to listen to as well as learn to sing yourself. The emotions range from haunted to joyous and loss as the songs recount tales of old, and of loss and of joy.Hail to Hagalaz Runedance for creating this excellent work which will uplift the souls of all who may hear it!",asatru music fine form hagalaz runedance contains ten tracks wonderfully composed sung songs which written heathen perspective asatruar everywhere will absoutely love music its done celticrenissance style which easy listen well learn sing yourself emotions range haunted joyous loss songs recount tales old loss joyhail hagalaz runedance creating excellent work which will uplift souls who may hear,positive,0.4928571428571429
"Not classic, but Inspiring haiku, bringing art into everyday: I received this book as a gift from a friend a couple of years ago which inspired our circle of friends to start our own little haiku challenge. The poetry in this book is a collection of snippets from the lives of ordinary but creative people. It proves that everyone can find a little bit of revelation in their lives, in things as simple as a map or mist rising in the cold. And by sending those little snippets to friends they stayed as much a part of each others lives as if they were right next door. I really recommend dipping into this collection and maybe even starting your own haiku challenge...it isn't meant to be classic haiku, but simply enlightenment in daily life, given with love from one friend to another.",not classic inspiring haiku bringing art into everyday i received book gift friend couple years ago which inspired our circle friends start our own little haiku challenge poetry book collection snippets lives ordinary creative people proves everyone can find little bit revelation their lives things simple map mist rising cold sending those little snippets friends they stayed much part each others lives they were right next door i really recommend dipping into collection maybe even starting your own haiku challengeit isnt meant classic haiku simply enlightenment daily life given love one friend another,positive,0.09802489177489178
"Three Lines Do Not Always Equal Haiku: Haiku is a Japanese lyric with a deceptively simple form: 17 syllables in three lines of 5,7,5 syllables. Strictly speaking, a haiku must contain a ""season word"" and restrict itself to condensed, defined, natural imagery. Those are the outward rules, and they are rules which can be (and are) broken. It is in the inward force of a rich combination of Taoism, Buddhism and Shintoism that gives haiku it's power and grace. THE HAIKU YEAR, while an interesting experiment, is problematic in that much of it appears to imitate haiku and the powerful subtlety for which haiku is known is simply not there. Aspiring haiku writers would do better to consult the translations by R.H. Blyth, THE HAIKU ANTHOLOGY (of English language haiku) by Cor van den Heuvel, and the indispensable and well-respected THE HAIKU HANDBOOK by William Higginson.",three lines do not always equal haiku haiku japanese lyric deceptively simple form syllables three lines syllables strictly speaking haiku must contain season word restrict itself condensed defined natural imagery those outward rules they rules which can broken inward force rich combination taoism buddhism shintoism gives haiku its power grace haiku year while interesting experiment problematic much appears imitate haiku powerful subtlety which haiku known simply not aspiring haiku writers would do better consult translations rh blyth haiku anthology english language haiku cor van den heuvel indispensable wellrespected haiku handbook william higginson,positive,0.15892857142857145
"No stars but they all think they are and have stuff to say.: You can be a rock star and not have a clue as to what haiku is. This book has been around. It has been the brunt of jokes in the haiku community. I can't say I know how to write a decent haiku but if you google, you WILL find some great haiku poets. PLEASE - if you don't have this book, keep it that way. It may have been a year but not a haiku one.",no stars they think they have stuff say you can rock star not have clue what haiku book has been around has been brunt jokes haiku community i cant say i know how write decent haiku you google you will find some great haiku poets please you dont have book keep way may have been year not haiku one,positive,0.48333333333333334
"Definitely NOT haiku - poetry? Maybe...: This is indeed a book of 3-line poems passing itself off as haiku. This is not harmful certainly UNLESS an unwary reader picks it up and assumes that it is, basing all future opinions of this delightful poetic form on The Haiku Year.""There are those who regard haiku as a kind of 'do your own thing' poem, and never consider its foundations. But the haiku, as soon as it goes beyond the beginner's efforts, becomes a matter incorporating traditions and established values, aesthetic and otherwise, and can not be written well outside them."" - Robert Spiess",definitely not haiku poetry maybe indeed book line poems passing itself off haiku not harmful certainly unless unwary reader picks up assumes basing future opinions delightful poetic form haiku yearthere those who regard haiku kind do your own thing poem never consider its foundations haiku soon goes beyond beginners efforts becomes matter incorporating traditions established values aesthetic otherwise can not written well outside them robert spiess,positive,0.34866071428571427
"The only stars is the rocker: You make it in rock and you think you can do it all. This book proves you can't. It is a truly poor excuse for a collection of haiku and it is particularly offensive because there are those who will buy it thinking it the real thing. Do yourself a favor and buy Higginson. You can look at this in a few minutes in the bookstore. It might be good for advanced classes in ""don't let this happen to you!""",only stars rocker you make rock you think you can do book proves you cant truly poor excuse collection haiku particularly offensive because those who will buy thinking real thing do yourself favor buy higginson you can look few minutes bookstore might good advanced classes dont let happen you,positive,0.12407407407407407
"It's the end of haiku as we know it...: This is what has become of haiku in English- and it is all bad. Haiku in America in general is vastly misunderstood and each of the verses in this volume show it. Some have three lines, some do not, some have kigo, some do not. By the looks of this, one can deduce that these ""poets"" gleamed their knowledge of haiku from Kerouac (another haiku fraud) rather than Basho. This is just an experiment really, conducted by a circle of friends who jotted down their thoughts and sent them to one another. Please, please avoid this title if you really care about or want to learn about haiku. Amazon should allow ""0"" stars when rating items such as this!",its end haiku we know what has become haiku english bad haiku america general vastly misunderstood each verses volume show some have three lines some do not some have kigo some do not looks one can deduce these poets gleamed their knowledge haiku kerouac another haiku fraud rather than basho just experiment really conducted circle friends who jotted down their thoughts sent them one another please please avoid title you really care want learn haiku amazon should allow stars when rating items such,negative,-0.050694444444444424
Fun For Everyone: Witty and fun songs for everyone from as young as 2 to adult. Has a great message and highly recommended.,fun everyone witty fun songs everyone young adult has great message highly recommended,positive,0.32285714285714295
"The funniest CD out there: The whole thing is worth its weight in gold just for the ""dance of the cucumber"" song....El baile del pepino, el baile del pepino..hmm hmm hmmm...I LOVE IT",funniest cd out whole thing worth its weight gold just dance cucumber songel baile del pepino el baile del pepinohmm hmm hmmmi love,positive,0.3333333333333333
Funny and all around Great!!!!!!: Larry the Cucumber makes this cd hilarious!!!!!This is a great Christian cd with great music that you can sing along with and never get tired of. You are bound to enjoy this cd! It has great life lessons just like the movies. I recommend this cd to any one of any age. You will definetly enjoy!,funny around great larry cucumber makes cd hilariousthis great christian cd great music you can sing along never get tired you bound enjoy cd has great life lessons just like movies i recommend cd one age you will definetly enjoy,positive,0.4277777777777778
"Get ready for standardized test: Horrible product! Too much talking about general stuff. Not enough real tests. Very low level of expertise. it is just ridiculous how people can get published with such book about nothing. Bits and pieces here and there. Please, Amazon, do not sell this book - too little of material for too much money. It's a SHAME!!!!!!!!!",get ready standardized test horrible product too much talking general stuff not enough real tests very low level expertise just ridiculous how people can get published such book nothing bits pieces here please amazon do not sell book too little material too much money its shame,negative,-0.06098484848484849
"There is more to this story ...: I am the author of an article for ""The Skeptical Inquirer"" about the origins of ""The Mothman Prophecies."" The article, which appeared in the May/June 2002 issue, also may be read at the CSICOP web site.There, I describe the highly dubious role Gray Barker played in the background during the events surrounding this now-well-known West Virginia case. Barker was responsible for at least one telephone call (and possibly more) to John A. Keel and others in an attempt to generate interest in the Mothman and UFO accounts that were rampant at the time.Those who wonder what to believe about ""The Mothman Prophecies"" will gain greater insight into the situation by reading this article -- but only if they truly wish to understand that there is indeed ""more to the story.""",story i am author article skeptical inquirer origins mothman prophecies article which appeared mayjune issue also may read csicop web sitethere i describe highly dubious role gray barker played background during events surrounding nowwellknown west virginia case barker responsible least one telephone call possibly john keel others attempt generate interest mothman ufo accounts were rampant timethose who wonder what believe mothman prophecies will gain greater insight into situation reading article only they truly wish understand indeed story,positive,0.008571428571428579
"poorly written nonsense: The author apparently has some theory relating to unexplained phenomena, but you'll never figure out what it is from reading this book. He strings together repetitive descriptions of ""unexplained"" events, without coherent narrative or structure.The book is filled with ludicrous claims about what ""scientists know"" or ""studies have shown."" Of course there's no support for the claims.Don't waste your time on this book.",poorly written nonsense author apparently has some theory relating unexplained phenomena youll never figure out what reading book he strings together repetitive descriptions unexplained events without coherent narrative structurethe book filled ludicrous claims what scientists know studies have shown course theres no support claimsdont waste your time book,negative,-6.938893903907228e-18
"Boring: Garbage. The author is no different from the other 50,000 lunatics running around the country chasing lights. The only difference is this guy wrote a book. Watch the X Files instead..",boring garbage author no different other lunatics running around country chasing lights only difference guy wrote book watch x files instead,negative,-0.28125
"Dull, Disjointed: Two hundred pages into the book, and I'm still waiting for a cogent theme to emerge. Poorly written, poorly documented, and thin...in other words, perfect fodder for a commercial movie.",dull disjointed two hundred pages into book im still waiting cogent theme emerge poorly written poorly documented thinin other words perfect fodder commercial movie,negative,-0.03611111111111113
